t, rx, ry, rz, vx, vy, vz
2001, -45459.7, 2386.24, 0, -0.292614, -1.55534, 0
2002, -45462.6, 2370.69, 0, -0.290694, -1.55544, 0
2003, -45465.5, 2355.13, 0, -0.288773, -1.55554, 0
2004, -45468.4, 2339.58, 0, -0.286853, -1.55564, 0
2005, -45471.2, 2324.02, 0, -0.284932, -1.55574, 0
2006, -45474.1, 2308.46, 0, -0.283012, -1.55584, 0
2007, -45476.9, 2292.9, 0, -0.281092, -1.55593, 0
2008, -45479.7, 2277.34, 0, -0.279172, -1.55603, 0
2009, -45482.5, 2261.78, 0, -0.277253, -1.55613, 0
2010, -45485.2, 2246.22, 0, -0.275333, -1.55622, 0
2011, -45488, 2230.66, 0, -0.273413, -1.55632, 0
2012, -45490.7, 2215.09, 0, -0.271494, -1.55641, 0
2013, -45493.4, 2199.53, 0, -0.269575, -1.5565, 0
2014, -45496.1, 2183.96, 0, -0.267656, -1.5566, 0
2015, -45498.8, 2168.4, 0, -0.265737, -1.55669, 0
2016, -45501.4, 2152.83, 0, -0.263818, -1.55678, 0
2017, -45504, 2137.26, 0, -0.261899, -1.55687, 0
2018, -45506.7, 2121.69, 0, -0.259981, -1.55696, 0
2019, -45509.2, 2106.12, 0, -0.258062, -1.55705, 0
2020, -45511.8, 2090.55, 0, -0.256144, -1.55714, 0
2021, -45514.4, 2074.98, 0, -0.254226, -1.55722, 0
2022, -45516.9, 2059.41, 0, -0.252308, -1.55731, 0
2023, -45519.4, 2043.83, 0, -0.25039, -1.5574, 0
2024, -45521.9, 2028.26, 0, -0.248472, -1.55748, 0
2025, -45524.4, 2012.68, 0, -0.246554, -1.55757, 0
2026, -45526.8, 1997.11, 0, -0.244637, -1.55765, 0
2027, -45529.3, 1981.53, 0, -0.242719, -1.55774, 0
2028, -45531.7, 1965.95, 0, -0.240802, -1.55782, 0
2029, -45534.1, 1950.37, 0, -0.238885, -1.5579, 0
2030, -45536.5, 1934.79, 0, -0.236968, -1.55798, 0
2031, -45538.8, 1919.21, 0, -0.235051, -1.55807, 0
2032, -45541.2, 1903.63, 0, -0.233134, -1.55815, 0
2033, -45543.5, 1888.05, 0, -0.231217, -1.55823, 0
